ID, Elapsed, Walltime
001444,34.04, 262 seconds 0.07 hours
001613,33.93, 263 seconds 0.07 hours
001180,33.60, 265 seconds 0.07 hours
000366,33.87, 263 seconds 0.07 hours
004086,33.75, 264 seconds 0.07 hours
004915,33.75, 264 seconds 0.07 hours
005329,34.04, 262 seconds 0.07 hours
000062,33.47, 266 seconds 0.07 hours
005505,33.86, 263 seconds 0.07 hours
005734,33.60, 265 seconds 0.07 hours
001196,34.07, 263 seconds 0.07 hours
001679,33.96, 262 seconds 0.07 hours
002739,33.52, 266 seconds 0.07 hours
003312,33.92, 264 seconds 0.07 hours
002790,34.05, 262 seconds 0.07 hours
003345,33.99, 262 seconds 0.07 hours
003681,33.91, 263 seconds 0.07 hours
004865,33.83, 264 seconds 0.07 hours
001625,33.50, 266 seconds 0.07 hours
000042,34.10, 262 seconds 0.07 hours
004136,33.99, 263 seconds 0.07 hours
001381,33.82, 264 seconds 0.07 hours
001764,33.73, 265 seconds 0.07 hours
003649,33.81, 264 seconds 0.07 hours
005708,33.93, 264 seconds 0.07 hours
000643,33.96, 263 seconds 0.07 hours
003339,33.59, 266 seconds 0.07 hours
002222,34.06, 262 seconds 0.07 hours
001362,33.60, 266 seconds 0.07 hours
002906,33.94, 263 seconds 0.07 hours
002231,33.53, 267 seconds 0.07 hours
001719,34.07, 262 seconds 0.07 hours
000123,33.98, 263 seconds 0.07 hours
003182,33.88, 264 seconds 0.07 hours
004492,33.53, 266 seconds 0.07 hours
001328,33.54, 266 seconds 0.07 hours
004619,33.98, 263 seconds 0.07 hours
001503,34.04, 262 seconds 0.07 hours
000681,33.93, 263 seconds 0.07 hours
003220,33.86, 264 seconds 0.07 hours
005101,33.53, 267 seconds 0.07 hours
004614,34.03, 263 seconds 0.07 hours
005249,33.84, 265 seconds 0.07 hours
004469,33.96, 263 seconds 0.07 hours
001905,33.87, 263 seconds 0.07 hours
002088,33.58, 266 seconds 0.07 hours
002443,34.01, 263 seconds 0.07 hours
004421,33.95, 263 seconds 0.07 hours
004215,33.57, 266 seconds 0.07 hours
004075,34.13, 262 seconds 0.07 hours
004498,33.93, 263 seconds 0.07 hours
003377,33.92, 263 seconds 0.07 hours
005347,33.40, 268 seconds 0.07 hours
005968,33.78, 264 seconds 0.07 hours
003233,34.04, 262 seconds 0.07 hours
005881,33.96, 263 seconds 0.07 hours
003401,33.95, 263 seconds 0.07 hours
003982,33.86, 264 seconds 0.07 hours
003877,33.57, 265 seconds 0.07 hours
005879,34.01, 262 seconds 0.07 hours
002155,33.90, 263 seconds 0.07 hours
004223,34.06, 261 seconds 0.07 hours
003572,34.04, 262 seconds 0.07 hours
002239,33.56, 267 seconds 0.07 hours
001911,33.48, 267 seconds 0.07 hours
005138,33.58, 266 seconds 0.07 hours
002221,34.01, 263 seconds 0.07 hours
002230,34.01, 263 seconds 0.07 hours
000454,34.05, 263 seconds 0.07 hours
005316,33.85, 263 seconds 0.07 hours
001824,33.86, 263 seconds 0.07 hours
005268,34.02, 262 seconds 0.07 hours
005361,33.97, 263 seconds 0.07 hours
001548,33.45, 266 seconds 0.07 hours
005601,33.47, 268 seconds 0.07 hours
003972,33.61, 266 seconds 0.07 hours
003617,33.51, 267 seconds 0.07 hours
004917,34.03, 263 seconds 0.07 hours
005531,34.00, 264 seconds 0.07 hours
005267,33.90, 264 seconds 0.07 hours
002166,33.61, 267 seconds 0.07 hours
001438,33.84, 264 seconds 0.07 hours
005767,33.90, 264 seconds 0.07 hours
005722,34.03, 263 seconds 0.07 hours
006053,33.95, 263 seconds 0.07 hours
005112,33.74, 265 seconds 0.07 hours
005413,34.07, 262 seconds 0.07 hours
001083,33.60, 265 seconds 0.07 hours
006001,33.92, 263 seconds 0.07 hours
002262,33.57, 266 seconds 0.07 hours
005087,34.13, 261 seconds 0.07 hours
005350,33.93, 263 seconds 0.07 hours
003490,33.94, 264 seconds 0.07 hours
002768,34.07, 263 seconds 0.07 hours
004682,33.77, 265 seconds 0.07 hours
004604,33.96, 264 seconds 0.07 hours
000636,33.47, 267 seconds 0.07 hours
003349,34.08, 263 seconds 0.07 hours
003656,33.88, 264 seconds 0.07 hours
001542,33.81, 266 seconds 0.07 hours
000966,34.03, 263 seconds 0.07 hours
005215,34.06, 263 seconds 0.07 hours
005418,33.99, 264 seconds 0.07 hours
004391,33.93, 264 seconds 0.07 hours
001978,34.12, 262 seconds 0.07 hours
003047,33.96, 263 seconds 0.07 hours
001480,33.85, 264 seconds 0.07 hours
002873,33.88, 264 seconds 0.07 hours
003810,33.62, 266 seconds 0.07 hours
005496,33.83, 264 seconds 0.07 hours
002059,33.95, 263 seconds 0.07 hours
000349,33.65, 267 seconds 0.07 hours
001163,33.61, 265 seconds 0.07 hours
003125,33.95, 263 seconds 0.07 hours
001986,33.94, 262 seconds 0.07 hours
003497,33.88, 264 seconds 0.07 hours
000666,33.98, 262 seconds 0.07 hours
000833,33.82, 265 seconds 0.07 hours
001870,34.01, 264 seconds 0.07 hours
000334,33.91, 265 seconds 0.07 hours
003443,33.96, 264 seconds 0.07 hours
002044,34.07, 263 seconds 0.07 hours
000693,33.62, 266 seconds 0.07 hours
005063,33.92, 263 seconds 0.07 hours
002795,33.99, 262 seconds 0.07 hours
004894,33.99, 263 seconds 0.07 hours
002052,33.50, 267 seconds 0.07 hours
002638,33.52, 267 seconds 0.07 hours
001800,33.66, 266 seconds 0.07 hours
001161,33.84, 264 seconds 0.07 hours
004924,33.95, 263 seconds 0.07 hours
002835,34.04, 262 seconds 0.07 hours
004163,33.83, 264 seconds 0.07 hours
000513,33.49, 266 seconds 0.07 hours
001650,33.94, 262 seconds 0.07 hours
004375,33.84, 263 seconds 0.07 hours
001990,33.90, 263 seconds 0.07 hours
002472,33.87, 264 seconds 0.07 hours
001028,33.52, 267 seconds 0.07 hours
003352,34.06, 262 seconds 0.07 hours
002260,33.95, 264 seconds 0.07 hours
004627,33.84, 264 seconds 0.07 hours
001509,33.85, 264 seconds 0.07 hours
000378,33.56, 266 seconds 0.07 hours
000415,33.53, 266 seconds 0.07 hours
002251,33.83, 264 seconds 0.07 hours
005358,33.61, 267 seconds 0.07 hours
004102,33.97, 262 seconds 0.07 hours
002846,33.55, 266 seconds 0.07 hours
000580,33.98, 263 seconds 0.07 hours
004950,34.03, 262 seconds 0.07 hours
004295,33.94, 263 seconds 0.07 hours
000116,33.61, 266 seconds 0.07 hours
002607,33.91, 264 seconds 0.07 hours
003806,34.05, 262 seconds 0.07 hours
006040,33.52, 266 seconds 0.07 hours
005434,33.87, 264 seconds 0.07 hours
006051,33.91, 264 seconds 0.07 hours
004538,33.74, 265 seconds 0.07 hours
000071,33.99, 264 seconds 0.07 hours
005163,33.89, 263 seconds 0.07 hours
005353,33.79, 265 seconds 0.07 hours
001189,33.40, 268 seconds 0.07 hours
005060,33.99, 263 seconds 0.07 hours
004649,33.86, 264 seconds 0.07 hours
003549,34.04, 263 seconds 0.07 hours
004110,33.63, 266 seconds 0.07 hours
003727,34.03, 263 seconds 0.07 hours
002469,33.83, 264 seconds 0.07 hours
004002,34.00, 263 seconds 0.07 hours
003622,33.98, 263 seconds 0.07 hours
004190,34.02, 263 seconds 0.07 hours
001142,33.52, 266 seconds 0.07 hours
000494,33.59, 265 seconds 0.07 hours
002020,33.78, 265 seconds 0.07 hours
002111,33.50, 266 seconds 0.07 hours
004313,33.95, 263 seconds 0.07 hours
002604,34.10, 262 seconds 0.07 hours
001677,34.01, 263 seconds 0.07 hours
000140,34.05, 262 seconds 0.07 hours
002253,34.11, 262 seconds 0.07 hours
000380,33.93, 263 seconds 0.07 hours
000633,33.58, 266 seconds 0.07 hours
001087,34.09, 261 seconds 0.07 hours
000292,33.53, 267 seconds 0.07 hours
000227,34.06, 261 seconds 0.07 hours
001321,33.88, 263 seconds 0.07 hours
000421,33.86, 264 seconds 0.07 hours
003438,33.61, 265 seconds 0.07 hours
000274,33.99, 263 seconds 0.07 hours
000449,34.03, 263 seconds 0.07 hours
003321,33.99, 263 seconds 0.07 hours
003856,33.97, 263 seconds 0.07 hours
005528,33.63, 265 seconds 0.07 hours
005559,34.00, 264 seconds 0.07 hours
000692,33.97, 264 seconds 0.07 hours
005518,33.81, 265 seconds 0.07 hours
005630,34.08, 263 seconds 0.07 hours
005050,33.83, 265 seconds 0.07 hours
002341,33.96, 264 seconds 0.07 hours
005027,33.61, 266 seconds 0.07 hours
000410,33.94, 263 seconds 0.07 hours
001224,33.78, 264 seconds 0.07 hours
001475,34.05, 262 seconds 0.07 hours
004773,33.89, 264 seconds 0.07 hours
002101,34.00, 263 seconds 0.07 hours
003631,33.56, 266 seconds 0.07 hours
000202,33.47, 267 seconds 0.07 hours
000165,33.95, 263 seconds 0.07 hours
000738,33.89, 264 seconds 0.07 hours
003357,33.95, 263 seconds 0.07 hours
003029,34.09, 262 seconds 0.07 hours
005202,33.48, 267 seconds 0.07 hours
004808,33.97, 263 seconds 0.07 hours
001687,34.12, 262 seconds 0.07 hours
000760,34.03, 262 seconds 0.07 hours
000593,34.06, 263 seconds 0.07 hours
004735,33.52, 267 seconds 0.07 hours
000594,33.45, 267 seconds 0.07 hours
002971,33.54, 266 seconds 0.07 hours
000761,33.90, 263 seconds 0.07 hours
005826,33.83, 264 seconds 0.07 hours
003361,33.92, 264 seconds 0.07 hours
003225,33.94, 263 seconds 0.07 hours
001624,33.93, 263 seconds 0.07 hours
002798,33.99, 263 seconds 0.07 hours
005352,33.85, 264 seconds 0.07 hours
004888,34.00, 263 seconds 0.07 hours
004569,33.87, 264 seconds 0.07 hours
000974,33.66, 266 seconds 0.07 hours
001538,33.82, 265 seconds 0.07 hours
001612,33.85, 263 seconds 0.07 hours
005425,33.97, 263 seconds 0.07 hours
003223,33.94, 263 seconds 0.07 hours
003568,33.98, 262 seconds 0.07 hours
005702,33.77, 264 seconds 0.07 hours
001828,33.97, 263 seconds 0.07 hours
000218,33.57, 267 seconds 0.07 hours
004584,33.92, 263 seconds 0.07 hours
002546,34.04, 262 seconds 0.07 hours
003872,33.50, 267 seconds 0.07 hours
005863,33.43, 267 seconds 0.07 hours
000754,34.01, 263 seconds 0.07 hours
002634,33.52, 267 seconds 0.07 hours
002338,33.94, 264 seconds 0.07 hours
002139,33.63, 266 seconds 0.07 hours
002048,33.54, 266 seconds 0.07 hours
000181,34.08, 263 seconds 0.07 hours
004892,33.46, 267 seconds 0.07 hours
003599,34.00, 263 seconds 0.07 hours
005057,33.99, 263 seconds 0.07 hours
003431,33.83, 264 seconds 0.07 hours
004321,33.93, 264 seconds 0.07 hours
002441,34.04, 263 seconds 0.07 hours
001918,33.85, 265 seconds 0.07 hours
006007,34.01, 263 seconds 0.07 hours
006016,33.85, 264 seconds 0.07 hours
000327,33.48, 266 seconds 0.07 hours
005197,33.98, 263 seconds 0.07 hours
004240,34.03, 264 seconds 0.07 hours
005370,33.61, 266 seconds 0.07 hours
005747,33.94, 262 seconds 0.07 hours
005720,34.10, 261 seconds 0.07 hours
004967,33.95, 262 seconds 0.07 hours
000995,33.75, 264 seconds 0.07 hours
005774,34.03, 262 seconds 0.07 hours
002726,33.86, 264 seconds 0.07 hours
004838,33.96, 263 seconds 0.07 hours
005169,33.96, 263 seconds 0.07 hours
004637,33.84, 264 seconds 0.07 hours
002098,33.84, 264 seconds 0.07 hours
004843,34.01, 263 seconds 0.07 hours
000032,33.97, 264 seconds 0.07 hours
000965,33.82, 265 seconds 0.07 hours
000613,34.09, 263 seconds 0.07 hours
001865,33.79, 266 seconds 0.07 hours
003674,33.84, 264 seconds 0.07 hours
003193,34.00, 263 seconds 0.07 hours
005815,33.96, 263 seconds 0.07 hours
005018,34.05, 262 seconds 0.07 hours
006032,34.05, 262 seconds 0.07 hours
000987,33.95, 262 seconds 0.07 hours
005870,33.45, 266 seconds 0.07 hours
006069,33.57, 266 seconds 0.07 hours
003575,34.02, 263 seconds 0.07 hours
001016,33.58, 265 seconds 0.07 hours
001295,33.78, 264 seconds 0.07 hours
004053,33.92, 264 seconds 0.07 hours
001344,33.61, 266 seconds 0.07 hours
000184,33.96, 264 seconds 0.07 hours
004909,33.63, 265 seconds 0.07 hours
003209,34.01, 263 seconds 0.07 hours
005059,34.03, 263 seconds 0.07 hours
000623,33.90, 264 seconds 0.07 hours
002029,33.81, 264 seconds 0.07 hours
002365,34.08, 262 seconds 0.07 hours
001778,34.11, 262 seconds 0.07 hours
002454,33.83, 264 seconds 0.07 hours
001327,33.94, 263 seconds 0.07 hours
000205,33.86, 265 seconds 0.07 hours
000445,33.64, 265 seconds 0.07 hours
001714,33.92, 263 seconds 0.07 hours
000298,33.48, 267 seconds 0.07 hours
003216,33.74, 264 seconds 0.07 hours
002962,33.56, 266 seconds 0.07 hours
002054,33.90, 263 seconds 0.07 hours
003793,33.87, 264 seconds 0.07 hours
003452,34.05, 262 seconds 0.07 hours
005302,33.78, 265 seconds 0.07 hours
003676,33.52, 267 seconds 0.07 hours
004505,34.04, 263 seconds 0.07 hours
000626,34.00, 263 seconds 0.07 hours
005509,33.99, 263 seconds 0.07 hours
000830,34.04, 263 seconds 0.07 hours
000504,33.48, 267 seconds 0.07 hours
004430,34.04, 262 seconds 0.07 hours
001390,33.93, 263 seconds 0.07 hours
003563,33.81, 264 seconds 0.07 hours
002818,33.59, 265 seconds 0.07 hours
002484,33.97, 263 seconds 0.07 hours
000823,33.76, 265 seconds 0.07 hours
003119,33.68, 265 seconds 0.07 hours
004942,34.03, 263 seconds 0.07 hours
001722,33.99, 263 seconds 0.07 hours
004083,33.94, 264 seconds 0.07 hours
001667,33.53, 266 seconds 0.07 hours
001593,34.09, 262 seconds 0.07 hours
005882,33.81, 264 seconds 0.07 hours
002342,33.94, 263 seconds 0.07 hours
005727,33.95, 263 seconds 0.07 hours
004752,33.62, 266 seconds 0.07 hours
002270,33.59, 266 seconds 0.07 hours
004969,33.91, 263 seconds 0.07 hours
005755,33.87, 263 seconds 0.07 hours
003710,34.03, 262 seconds 0.07 hours
005688,33.81, 265 seconds 0.07 hours
003382,33.59, 267 seconds 0.07 hours
000682,33.94, 264 seconds 0.07 hours
005485,33.95, 263 seconds 0.07 hours
005781,33.97, 263 seconds 0.07 hours
004168,34.00, 262 seconds 0.07 hours
004119,33.84, 264 seconds 0.07 hours
000564,34.04, 263 seconds 0.07 hours
004257,33.97, 263 seconds 0.07 hours
003061,33.93, 264 seconds 0.07 hours
003740,34.01, 263 seconds 0.07 hours
003114,33.80, 265 seconds 0.07 hours
000439,33.50, 267 seconds 0.07 hours
000162,33.52, 266 seconds 0.07 hours
000485,33.98, 262 seconds 0.07 hours
003264,33.57, 266 seconds 0.07 hours
000479,33.79, 265 seconds 0.07 hours
003399,34.01, 263 seconds 0.07 hours
001062,34.07, 263 seconds 0.07 hours
001849,33.98, 263 seconds 0.07 hours
000433,34.11, 262 seconds 0.07 hours
003541,33.54, 267 seconds 0.07 hours
001461,33.91, 264 seconds 0.07 hours
001490,34.07, 263 seconds 0.07 hours
003239,33.78, 265 seconds 0.07 hours
001583,33.90, 263 seconds 0.07 hours
004446,34.04, 262 seconds 0.07 hours
001887,33.90, 263 seconds 0.07 hours
001988,34.08, 261 seconds 0.07 hours
004844,33.79, 264 seconds 0.07 hours
005134,33.80, 264 seconds 0.07 hours
002977,34.05, 262 seconds 0.07 hours
000102,34.00, 262 seconds 0.07 hours
002706,33.99, 263 seconds 0.07 hours
004959,33.56, 266 seconds 0.07 hours
003942,33.98, 263 seconds 0.07 hours
000765,34.01, 262 seconds 0.07 hours
004648,33.90, 263 seconds 0.07 hours
003037,33.51, 266 seconds 0.07 hours
003644,33.79, 264 seconds 0.07 hours
005115,33.76, 265 seconds 0.07 hours
004330,33.92, 263 seconds 0.07 hours
004937,33.81, 264 seconds 0.07 hours
003627,33.89, 263 seconds 0.07 hours
000336,33.95, 264 seconds 0.07 hours
000217,33.88, 264 seconds 0.07 hours
002712,34.07, 262 seconds 0.07 hours
000134,33.49, 267 seconds 0.07 hours
002346,34.05, 262 seconds 0.07 hours
002120,33.98, 263 seconds 0.07 hours
002265,33.86, 264 seconds 0.07 hours
005234,33.48, 267 seconds 0.07 hours
005006,34.07, 261 seconds 0.07 hours
005867,33.50, 267 seconds 0.07 hours
005564,33.78, 264 seconds 0.07 hours
003672,33.87, 264 seconds 0.07 hours
001030,33.94, 263 seconds 0.07 hours
001969,33.62, 266 seconds 0.07 hours
000138,33.98, 263 seconds 0.07 hours
004017,33.64, 266 seconds 0.07 hours
000627,33.99, 263 seconds 0.07 hours
002994,33.90, 264 seconds 0.07 hours
001675,33.87, 263 seconds 0.07 hours
000382,33.94, 263 seconds 0.07 hours
000142,33.56, 267 seconds 0.07 hours
000022,33.67, 265 seconds 0.07 hours
001513,34.07, 262 seconds 0.07 hours
001872,33.91, 263 seconds 0.07 hours
001494,33.99, 263 seconds 0.07 hours
002355,33.94, 264 seconds 0.07 hours
005128,34.04, 263 seconds 0.07 hours
005709,34.04, 262 seconds 0.07 hours
005572,33.94, 264 seconds 0.07 hours
005599,33.66, 265 seconds 0.07 hours
003174,33.80, 265 seconds 0.07 hours
003603,33.56, 266 seconds 0.07 hours
004979,33.97, 263 seconds 0.07 hours
001111,33.61, 267 seconds 0.07 hours
005717,34.02, 263 seconds 0.07 hours
005411,34.00, 263 seconds 0.07 hours
000085,33.84, 263 seconds 0.07 hours
005080,34.02, 262 seconds 0.07 hours
005748,34.07, 262 seconds 0.07 hours
005365,33.87, 263 seconds 0.07 hours
003801,33.52, 266 seconds 0.07 hours
005567,33.92, 263 seconds 0.07 hours
005940,33.95, 264 seconds 0.07 hours
002277,34.10, 262 seconds 0.07 hours
002387,34.01, 263 seconds 0.07 hours
003314,33.93, 263 seconds 0.07 hours
003186,33.96, 263 seconds 0.07 hours
003591,33.94, 263 seconds 0.07 hours
001200,33.53, 266 seconds 0.07 hours
002617,34.05, 262 seconds 0.07 hours
002357,33.59, 266 seconds 0.07 hours
004550,33.65, 265 seconds 0.07 hours
001654,34.03, 263 seconds 0.07 hours
005390,33.95, 263 seconds 0.07 hours
003840,33.61, 266 seconds 0.07 hours
005315,33.58, 267 seconds 0.07 hours
002853,33.45, 268 seconds 0.07 hours
003115,34.01, 263 seconds 0.07 hours
005432,33.99, 264 seconds 0.07 hours
000456,33.90, 264 seconds 0.07 hours
005240,33.61, 266 seconds 0.07 hours
002324,33.84, 264 seconds 0.07 hours
001749,33.86, 264 seconds 0.07 hours
003048,33.90, 263 seconds 0.07 hours
000980,33.61, 266 seconds 0.07 hours
001979,34.00, 262 seconds 0.07 hours
003417,34.00, 262 seconds 0.07 hours
000999,33.50, 268 seconds 0.07 hours
000315,33.87, 265 seconds 0.07 hours
003828,33.53, 268 seconds 0.07 hours
002952,33.82, 266 seconds 0.07 hours
000536,33.98, 265 seconds 0.07 hours
003467,33.48, 268 seconds 0.07 hours
002857,33.84, 264 seconds 0.07 hours
005587,34.00, 262 seconds 0.07 hours
004076,33.94, 263 seconds 0.07 hours
003154,33.98, 262 seconds 0.07 hours
001138,33.53, 266 seconds 0.07 hours
002515,33.82, 263 seconds 0.07 hours
002986,34.07, 262 seconds 0.07 hours
002943,34.10, 261 seconds 0.07 hours
003559,33.99, 262 seconds 0.07 hours
003695,33.87, 264 seconds 0.07 hours
002143,33.87, 264 seconds 0.07 hours
002134,34.00, 263 seconds 0.07 hours
001273,34.02, 262 seconds 0.07 hours
001410,33.85, 264 seconds 0.07 hours
000431,33.83, 264 seconds 0.07 hours
000394,33.53, 266 seconds 0.07 hours
005681,33.65, 266 seconds 0.07 hours
004750,34.07, 262 seconds 0.07 hours
003556,33.97, 263 seconds 0.07 hours
002966,33.92, 264 seconds 0.07 hours
004916,33.82, 264 seconds 0.07 hours
000367,33.95, 263 seconds 0.07 hours
002447,33.81, 264 seconds 0.07 hours
000235,33.82, 265 seconds 0.07 hours
003113,33.77, 265 seconds 0.07 hours
003714,33.69, 266 seconds 0.07 hours
000521,33.71, 264 seconds 0.07 hours
001485,33.79, 265 seconds 0.07 hours
005100,33.82, 264 seconds 0.07 hours
000680,33.54, 267 seconds 0.07 hours
005286,33.66, 265 seconds 0.07 hours
003598,33.88, 263 seconds 0.07 hours
005180,33.91, 263 seconds 0.07 hours
001608,33.96, 262 seconds 0.07 hours
004398,34.08, 262 seconds 0.07 hours
000911,33.88, 264 seconds 0.07 hours
003278,34.03, 263 seconds 0.07 hours
000467,33.51, 266 seconds 0.07 hours
004971,33.91, 263 seconds 0.07 hours
004785,33.90, 263 seconds 0.07 hours
004264,33.57, 266 seconds 0.07 hours
005226,34.00, 263 seconds 0.07 hours
004291,33.61, 266 seconds 0.07 hours
001615,33.95, 263 seconds 0.07 hours
003747,33.64, 265 seconds 0.07 hours
005089,33.95, 262 seconds 0.07 hours
000836,34.01, 263 seconds 0.07 hours
002147,33.57, 266 seconds 0.07 hours
004454,33.88, 263 seconds 0.07 hours
000088,33.65, 265 seconds 0.07 hours
002274,33.87, 263 seconds 0.07 hours
003756,33.91, 263 seconds 0.07 hours
003633,34.00, 262 seconds 0.07 hours
000774,33.53, 266 seconds 0.07 hours
002358,33.56, 266 seconds 0.07 hours
002086,34.00, 262 seconds 0.07 hours
004713,33.95, 263 seconds 0.07 hours
001774,33.86, 263 seconds 0.07 hours
000558,33.81, 264 seconds 0.07 hours
000300,33.82, 264 seconds 0.07 hours
003025,33.96, 263 seconds 0.07 hours
001891,33.77, 264 seconds 0.07 hours
000152,33.80, 264 seconds 0.07 hours
000984,33.89, 263 seconds 0.07 hours
001434,33.96, 263 seconds 0.07 hours
002927,33.78, 265 seconds 0.07 hours
001148,33.88, 264 seconds 0.07 hours
000076,33.99, 263 seconds 0.07 hours
002117,33.87, 263 seconds 0.07 hours
003309,33.92, 263 seconds 0.07 hours
001688,33.41, 266 seconds 0.07 hours
004939,33.99, 263 seconds 0.07 hours
004167,33.54, 266 seconds 0.07 hours
001936,33.94, 263 seconds 0.07 hours
002641,33.97, 262 seconds 0.07 hours
002273,33.55, 267 seconds 0.07 hours
004663,34.01, 263 seconds 0.07 hours
003970,33.85, 265 seconds 0.07 hours
002564,33.59, 265 seconds 0.07 hours
004443,33.88, 264 seconds 0.07 hours
002094,33.54, 267 seconds 0.07 hours
002608,33.92, 263 seconds 0.07 hours
002814,33.92, 263 seconds 0.07 hours
005157,33.94, 263 seconds 0.07 hours
005740,33.87, 264 seconds 0.07 hours
004951,33.83, 264 seconds 0.07 hours
001658,34.07, 262 seconds 0.07 hours
002665,34.03, 263 seconds 0.07 hours
004856,33.79, 265 seconds 0.07 hours
005484,33.89, 264 seconds 0.07 hours
002311,34.02, 262 seconds 0.07 hours
001938,33.90, 264 seconds 0.07 hours
002475,34.02, 263 seconds 0.07 hours
003977,33.99, 263 seconds 0.07 hours
002520,33.86, 263 seconds 0.07 hours
001339,33.79, 264 seconds 0.07 hours
001893,33.89, 263 seconds 0.07 hours
000000,33.95, 262 seconds 0.07 hours
002731,34.00, 263 seconds 0.07 hours
002852,33.67, 265 seconds 0.07 hours
001457,34.03, 263 seconds 0.07 hours
003140,33.87, 264 seconds 0.07 hours
002394,34.00, 263 seconds 0.07 hours
003404,33.95, 263 seconds 0.07 hours
